READING_TIME,READING_VALUE,weekday,hour,minute
2013-10-23 01:09:22,52.263000000000005,2,1,9
2013-10-23 01:39:37,52.263000000000005,2,1,39
2013-10-23 02:09:51,52.263000000000005,2,2,9
2013-10-23 02:40:06,52.263000000000005,2,2,40
2013-10-23 03:10:20,52.263000000000005,2,3,10
2013-10-23 03:40:34,52.263000000000005,2,3,40
2013-10-23 04:10:48,52.263000000000005,2,4,10
2013-10-23 04:41:03,52.263000000000005,2,4,41
2013-10-23 05:11:17,52.263000000000005,2,5,11
2013-10-23 05:41:32,52.263000000000005,2,5,41
2013-10-23 06:11:48,52.263000000000005,2,6,11
2013-10-23 06:42:01,52.263000000000005,2,6,42
2013-10-23 07:12:15,52.263000000000005,2,7,12
2013-10-23 07:42:29,52.263000000000005,2,7,42
2013-10-23 08:12:39,52.263000000000005,2,8,12
2013-10-23 08:42:53,52.263000000000005,2,8,42
2013-10-23 09:30:24,52.263000000000005,2,9,30
2013-10-23 10:00:44,52.263000000000005,2,10,0
2013-10-23 10:31:27,52.263000000000005,2,10,31
2013-10-23 11:01:41,52.263000000000005,2,11,1
2013-10-23 11:31:56,52.263000000000005,2,11,31
2013-10-23 12:02:10,52.263000000000005,2,12,2
2013-10-23 13:02:39,52.263000000000005,2,13,2
2013-10-23 13:32:54,52.263000000000005,2,13,32
2013-10-23 14:03:08,52.263000000000005,2,14,3
2013-10-23 15:03:42,52.263000000000005,2,15,3
2013-10-23 15:33:56,52.263000000000005,2,15,33
2013-10-23 16:04:11,52.263000000000005,2,16,4
2013-10-23 17:04:41,52.263000000000005,2,17,4
2013-10-23 17:34:56,52.263000000000005,2,17,34
2013-10-23 18:05:09,52.263000000000005,2,18,5
2013-10-23 18:35:23,52.263000000000005,2,18,35
2013-10-23 19:05:38,52.263000000000005,2,19,5
2013-10-23 19:35:52,52.263000000000005,2,19,35
2013-10-23 20:06:06,52.263000000000005,2,20,6
2013-10-23 20:36:21,52.263000000000005,2,20,36
2013-10-23 21:06:31,52.263000000000005,2,21,6
2013-10-23 21:36:46,52.263000000000005,2,21,36
2013-10-23 22:07:00,52.263000000000005,2,22,7
2013-10-23 22:37:10,52.263000000000005,2,22,37
2013-10-23 23:07:24,52.263000000000005,2,23,7
2013-10-23 23:37:39,52.263000000000005,2,23,37
2013-10-24 00:07:53,52.263000000000005,3,0,7
2013-10-24 00:38:08,52.263000000000005,3,0,38
2013-10-24 01:08:22,52.263000000000005,3,1,8
2013-10-24 01:38:36,52.263000000000005,3,1,38
2013-10-24 02:08:46,52.263000000000005,3,2,8
2013-10-24 03:09:16,52.263000000000005,3,3,9
2013-10-24 03:39:26,52.263000000000005,3,3,39
2013-10-24 04:09:36,52.263000000000005,3,4,9
2013-10-24 04:39:50,52.263000000000005,3,4,39
2013-10-24 05:10:55,52.263000000000005,3,5,10
2013-10-24 05:42:15,52.263000000000005,3,5,42
2013-10-24 06:12:28,52.263000000000005,3,6,12
2013-10-24 06:42:34,52.263000000000005,3,6,42
2013-10-24 07:12:49,52.263000000000005,3,7,12
2013-10-24 07:43:02,52.263000000000005,3,7,43
2013-10-24 08:13:12,52.263000000000005,3,8,13
2013-10-24 08:43:26,52.263000000000005,3,8,43
2013-10-24 09:00:02,52.263000000000005,3,9,0
2013-10-24 09:30:14,52.263000000000005,3,9,30
2013-10-24 10:00:31,52.263000000000005,3,10,0
2013-10-24 10:31:29,52.263000000000005,3,10,31
2013-10-24 11:01:45,52.263000000000005,3,11,1
2013-10-24 11:31:59,52.263000000000005,3,11,31
2013-10-24 12:02:13,52.263000000000005,3,12,2
2013-10-24 12:32:28,52.263000000000005,3,12,32
2013-10-24 13:02:45,52.263000000000005,3,13,2
2013-10-24 13:32:50,52.263000000000005,3,13,32
2013-10-24 14:03:06,52.263000000000005,3,14,3
2013-10-24 14:33:16,52.263000000000005,3,14,33
2013-10-24 15:03:30,52.263000000000005,3,15,3
2013-10-24 15:33:45,52.263000000000005,3,15,33
2013-10-24 16:04:00,52.263000000000005,3,16,4
2013-10-24 16:34:14,52.263000000000005,3,16,34
2013-10-24 17:04:28,52.263000000000005,3,17,4
2013-10-24 17:34:43,52.263000000000005,3,17,34
2013-10-24 18:04:57,52.263000000000005,3,18,4
2013-10-24 18:35:12,52.263000000000005,3,18,35
2013-10-24 19:05:27,52.263000000000005,3,19,5
2013-10-24 19:35:40,52.263000000000005,3,19,35
2013-10-24 20:05:54,52.263000000000005,3,20,5
2013-10-24 20:36:09,52.263000000000005,3,20,36
2013-10-24 21:06:23,52.263000000000005,3,21,6
2013-10-24 21:36:38,52.263000000000005,3,21,36
2013-10-24 22:06:52,52.263000000000005,3,22,6
2013-10-24 22:37:06,52.263000000000005,3,22,37
2013-10-24 23:07:20,52.263000000000005,3,23,7
2013-10-24 23:37:35,52.263000000000005,3,23,37
2013-10-25 00:07:50,52.263000000000005,4,0,7
2013-10-25 00:38:04,52.263000000000005,4,0,38
2013-10-25 01:08:17,52.263000000000005,4,1,8
2013-10-25 01:38:32,52.263000000000005,4,1,38
2013-10-25 02:08:46,52.263000000000005,4,2,8
2013-10-25 02:39:00,52.263000000000005,4,2,39
2013-10-25 03:09:15,52.263000000000005,4,3,9
2013-10-25 03:39:29,52.263000000000005,4,3,39
2013-10-25 04:09:43,52.263000000000005,4,4,9
2013-10-25 04:39:56,52.263000000000005,4,4,39
2013-10-25 05:10:11,52.263000000000005,4,5,10
2013-10-25 05:40:25,52.263000000000005,4,5,40
2013-10-25 06:10:40,52.263000000000005,4,6,10
2013-10-25 06:40:54,52.263000000000005,4,6,40
2013-10-25 07:11:09,52.263000000000005,4,7,11
2013-10-25 07:41:25,52.263000000000005,4,7,41
2013-10-25 08:11:36,52.263000000000005,4,8,11
2013-10-25 08:41:50,52.263000000000005,4,8,41
2013-10-25 09:00:05,52.263000000000005,4,9,0
2013-10-25 09:30:16,52.263000000000005,4,9,30
2013-10-25 10:00:31,52.263000000000005,4,10,0
2013-10-25 10:31:27,52.263000000000005,4,10,31
2013-10-25 11:01:42,52.263000000000005,4,11,1
2013-10-25 11:31:56,52.263000000000005,4,11,31
2013-10-25 12:02:10,52.263000000000005,4,12,2
2013-10-25 12:32:25,52.263000000000005,4,12,32
2013-10-25 13:02:39,52.263000000000005,4,13,2
2013-10-25 13:32:53,52.263000000000005,4,13,32
2013-10-25 14:03:08,52.263000000000005,4,14,3
2013-10-25 14:33:22,52.263000000000005,4,14,33
2013-10-25 15:03:37,52.263000000000005,4,15,3
2013-10-25 15:33:51,52.263000000000005,4,15,33
2013-10-25 16:04:04,52.263000000000005,4,16,4
2013-10-25 16:34:18,52.263000000000005,4,16,34
2013-10-25 17:04:33,52.263000000000005,4,17,4
2013-10-25 17:34:47,52.263000000000005,4,17,34
2013-10-25 18:05:01,52.263000000000005,4,18,5
2013-10-25 18:35:15,52.263000000000005,4,18,35
2013-10-25 19:05:30,52.263000000000005,4,19,5
2013-10-25 19:35:44,52.263000000000005,4,19,35
2013-10-25 20:05:58,52.263000000000005,4,20,5
2013-10-25 20:36:13,52.263000000000005,4,20,36
2013-10-25 21:06:27,52.263000000000005,4,21,6
2013-10-25 21:36:41,52.263000000000005,4,21,36
2013-10-25 22:06:55,52.263000000000005,4,22,6
2013-10-25 22:37:10,52.263000000000005,4,22,37
2013-10-25 23:07:24,52.263000000000005,4,23,7
2013-10-25 23:37:38,52.263000000000005,4,23,37
2013-10-26 00:07:53,52.263000000000005,5,0,7
2013-10-26 00:38:07,52.263000000000005,5,0,38
2013-10-26 01:08:22,52.263000000000005,5,1,8
2013-10-26 01:38:37,52.263000000000005,5,1,38
2013-10-26 02:08:51,52.263000000000005,5,2,8
2013-10-26 02:39:06,52.263000000000005,5,2,39
2013-10-26 03:09:19,52.263000000000005,5,3,9
2013-10-26 03:39:34,52.263000000000005,5,3,39
2013-10-26 04:09:48,52.263000000000005,5,4,9
2013-10-26 04:40:02,52.263000000000005,5,4,40
2013-10-26 05:10:17,52.263000000000005,5,5,10
2013-10-26 05:40:32,52.263000000000005,5,5,40
2013-10-26 06:10:46,52.263000000000005,5,6,10
2013-10-26 06:40:59,52.263000000000005,5,6,40
2013-10-26 07:11:14,52.263000000000005,5,7,11
2013-10-26 07:41:28,52.263000000000005,5,7,41
2013-10-26 08:11:43,52.263000000000005,5,8,11
2013-10-26 08:41:57,52.263000000000005,5,8,41
2013-10-26 09:00:05,52.263000000000005,5,9,0
2013-10-26 09:30:16,52.263000000000005,5,9,30
2013-10-26 10:00:31,52.263000000000005,5,10,0
2013-10-26 10:31:28,52.263000000000005,5,10,31
2013-10-26 12:02:17,52.263000000000005,5,12,2
2013-10-26 12:32:32,52.263000000000005,5,12,32
2013-10-26 13:02:47,52.263000000000005,5,13,2
2013-10-26 13:33:01,52.263000000000005,5,13,33
2013-10-26 14:03:15,52.263000000000005,5,14,3
2013-10-26 14:33:30,52.263000000000005,5,14,33
2013-10-26 15:03:44,52.263000000000005,5,15,3
2013-10-26 15:33:58,52.263000000000005,5,15,33
2013-10-26 16:04:12,52.263000000000005,5,16,4
2013-10-26 16:34:26,52.263000000000005,5,16,34
2013-10-26 17:04:41,52.263000000000005,5,17,4
2013-10-26 17:34:55,52.263000000000005,5,17,34
2013-10-26 18:05:09,52.263000000000005,5,18,5
2013-10-26 18:35:24,52.263000000000005,5,18,35
2013-10-26 19:05:38,52.263000000000005,5,19,5
2013-10-26 19:35:53,52.263000000000005,5,19,35
2013-10-26 20:06:06,52.263000000000005,5,20,6
2013-10-26 20:36:20,52.263000000000005,5,20,36
2013-10-26 21:06:35,52.263000000000005,5,21,6
2013-10-26 21:36:49,52.263000000000005,5,21,36
2013-10-26 22:07:03,52.263000000000005,5,22,7
2013-10-26 22:37:18,52.263000000000005,5,22,37
2013-10-26 23:07:32,52.263000000000005,5,23,7
2013-10-26 23:37:45,52.263000000000005,5,23,37
2013-10-27 00:07:59,52.263000000000005,6,0,7
2013-10-27 00:38:14,52.263000000000005,6,0,38
2013-10-27 01:08:28,52.263000000000005,6,1,8
2013-10-27 01:38:42,52.263000000000005,6,1,38
2013-10-27 02:08:56,52.263000000000005,6,2,8
2013-10-27 02:39:11,52.263000000000005,6,2,39
2013-10-27 03:09:26,52.263000000000005,6,3,9
2013-10-27 03:39:40,52.263000000000005,6,3,39
2013-10-27 04:09:55,52.263000000000005,6,4,9
2013-10-27 04:40:09,52.263000000000005,6,4,40
2013-10-27 05:10:23,52.263000000000005,6,5,10
2013-10-27 05:40:38,52.263000000000005,6,5,40
2013-10-27 06:10:52,52.263000000000005,6,6,10
2013-10-27 06:41:07,52.263000000000005,6,6,41
2013-10-27 07:11:21,52.263000000000005,6,7,11
2013-10-27 07:41:36,52.263000000000005,6,7,41
2013-10-27 08:11:51,52.263000000000005,6,8,11
2013-10-27 08:42:04,52.263000000000005,6,8,42
2013-10-27 09:30:20,52.263000000000005,6,9,30
2013-10-27 10:00:36,52.263000000000005,6,10,0
2013-10-27 11:01:47,52.263000000000005,6,11,1
2013-10-27 11:32:02,52.263000000000005,6,11,32
2013-10-27 12:32:35,52.263000000000005,6,12,32
2013-10-27 13:02:49,52.263000000000005,6,13,2
2013-10-27 13:33:03,52.263000000000005,6,13,33
2013-10-27 14:03:20,52.263000000000005,6,14,3
2013-10-27 14:33:34,52.263000000000005,6,14,33
2013-10-27 15:03:49,52.263000000000005,6,15,3
2013-10-27 15:34:03,52.263000000000005,6,15,34
2013-10-27 16:04:17,52.263000000000005,6,16,4
2013-10-27 16:34:32,52.263000000000005,6,16,34
2013-10-27 17:04:47,52.263000000000005,6,17,4
2013-10-27 17:35:01,52.263000000000005,6,17,35
2013-10-27 18:05:16,52.263000000000005,6,18,5
2013-10-27 18:35:30,52.263000000000005,6,18,35
2013-10-27 19:35:54,52.263000000000005,6,19,35
2013-10-27 20:06:07,52.263000000000005,6,20,6
2013-10-27 20:36:23,52.263000000000005,6,20,36
2013-10-27 21:06:37,52.263000000000005,6,21,6
2013-10-27 21:36:53,52.263000000000005,6,21,36
2013-10-27 22:07:08,52.263000000000005,6,22,7
2013-10-27 22:37:23,52.263000000000005,6,22,37
2013-10-27 23:07:37,52.263000000000005,6,23,7
2013-10-27 23:37:47,52.263000000000005,6,23,37
2013-10-28 00:08:02,52.263000000000005,0,0,8
2013-10-28 00:38:16,52.263000000000005,0,0,38
2013-10-28 01:08:33,52.263000000000005,0,1,8
2013-10-28 01:38:46,52.263000000000005,0,1,38
2013-10-28 02:09:00,52.263000000000005,0,2,9
2013-10-28 02:39:15,52.263000000000005,0,2,39
2013-10-28 03:09:29,52.263000000000005,0,3,9
2013-10-28 03:39:44,52.263000000000005,0,3,39
2013-10-28 04:09:58,52.263000000000005,0,4,9
2013-10-28 04:40:13,52.263000000000005,0,4,40
2013-10-28 05:10:26,52.263000000000005,0,5,10
2013-10-28 05:41:33,52.263000000000005,0,5,41
2013-10-28 06:13:55,52.263000000000005,0,6,13
2013-10-28 06:44:08,52.263000000000005,0,6,44
2013-10-28 07:14:22,52.263000000000005,0,7,14
2013-10-28 07:44:37,52.263000000000005,0,7,44
2013-10-28 08:14:51,52.263000000000005,0,8,14
2013-10-28 08:45:05,52.263000000000005,0,8,45
2013-10-28 09:00:07,52.263000000000005,0,9,0
2013-10-28 09:30:19,52.263000000000005,0,9,30
2013-10-28 10:31:33,52.263000000000005,0,10,31
2013-10-28 11:01:48,52.263000000000005,0,11,1
2013-10-28 11:32:02,52.263000000000005,0,11,32
2013-10-28 12:02:16,52.263000000000005,0,12,2
2013-10-28 12:32:28,52.263000000000005,0,12,32
2013-10-28 13:02:42,52.263000000000005,0,13,2
2013-10-28 13:32:57,52.263000000000005,0,13,32
2013-10-28 14:03:11,52.263000000000005,0,14,3
2013-10-28 14:33:26,52.263000000000005,0,14,33
2013-10-28 15:03:41,52.263000000000005,0,15,3
2013-10-28 15:33:55,52.263000000000005,0,15,33
2013-10-28 16:04:10,52.263000000000005,0,16,4
2013-10-28 16:34:24,52.263000000000005,0,16,34
2013-10-28 17:04:39,52.263000000000005,0,17,4
2013-10-28 17:34:54,52.263000000000005,0,17,34
2013-10-28 18:05:08,52.263000000000005,0,18,5
2013-10-28 18:35:22,52.263000000000005,0,18,35
2013-10-28 19:05:37,52.263000000000005,0,19,5
2013-10-28 19:35:52,52.263000000000005,0,19,35
2013-10-28 20:06:07,52.263000000000005,0,20,6
2013-10-28 20:36:21,52.263000000000005,0,20,36
2013-10-28 21:06:31,52.263000000000005,0,21,6
2013-10-28 21:36:45,52.263000000000005,0,21,36
2013-10-28 22:06:59,52.263000000000005,0,22,6
2013-10-28 22:37:14,52.263000000000005,0,22,37
2013-10-28 23:07:29,52.263000000000005,0,23,7
2013-10-28 23:37:44,52.263000000000005,0,23,37
2013-10-29 00:08:10,52.263000000000005,1,0,8
2013-10-29 00:38:24,52.263000000000005,1,0,38
2013-10-29 01:08:39,52.263000000000005,1,1,8
2013-10-29 01:38:54,52.263000000000005,1,1,38
2013-10-29 02:09:09,52.263000000000005,1,2,9
2013-10-29 02:39:24,52.263000000000005,1,2,39
2013-10-29 03:09:38,52.263000000000005,1,3,9
2013-10-29 03:39:52,52.263000000000005,1,3,39
2013-10-29 04:10:06,52.263000000000005,1,4,10
2013-10-29 05:10:40,52.263000000000005,1,5,10
2013-10-29 05:41:52,52.263000000000005,1,5,41
2013-10-29 06:14:55,52.263000000000005,1,6,14
2013-10-29 06:47:55,52.263000000000005,1,6,47
2013-10-29 07:20:57,52.263000000000005,1,7,20
2013-10-29 08:28:09,52.263000000000005,1,8,28
2013-10-29 09:01:43,52.263000000000005,1,9,1
2013-10-29 09:34:58,52.263000000000005,1,9,34
2013-10-29 10:09:30,52.263000000000005,1,10,9
2013-10-29 10:42:26,52.263000000000005,1,10,42
2013-10-29 11:16:01,52.263000000000005,1,11,16
2013-10-29 11:49:08,52.263000000000005,1,11,49
2013-10-29 12:22:04,52.263000000000005,1,12,22
2013-10-29 12:55:00,52.263000000000005,1,12,55
2013-10-29 13:28:09,52.263000000000005,1,13,28
2013-10-29 14:00:48,52.263000000000005,1,14,0
2013-10-29 14:33:31,52.263000000000005,1,14,33
2013-10-29 15:05:36,52.263000000000005,1,15,5
2013-10-29 15:35:50,52.263000000000005,1,15,35
2013-10-29 16:06:03,52.263000000000005,1,16,6
2013-10-29 16:36:18,52.263000000000005,1,16,36
2013-10-29 17:06:32,52.263000000000005,1,17,6
2013-10-29 17:36:46,52.263000000000005,1,17,36
2013-10-29 18:07:00,52.263000000000005,1,18,7
2013-10-29 18:37:15,52.263000000000005,1,18,37
2013-10-29 19:07:29,52.263000000000005,1,19,7
2013-10-29 19:37:43,52.263000000000005,1,19,37
2013-10-29 20:07:58,52.263000000000005,1,20,7
2013-10-29 20:38:12,53.765,1,20,38
2013-10-29 21:08:31,55.586000000000006,1,21,8
2013-10-29 21:38:42,55.586000000000006,1,21,38
2013-10-29 22:08:56,55.586000000000006,1,22,8
2013-10-29 22:39:11,55.586000000000006,1,22,39
2013-10-29 23:09:26,55.586000000000006,1,23,9
2013-10-29 23:39:40,55.586000000000006,1,23,39
2013-10-30 00:09:54,55.586000000000006,2,0,9
2013-10-30 00:40:08,55.586000000000006,2,0,40
2013-10-30 01:10:23,55.586000000000006,2,1,10
2013-10-30 01:40:37,55.586000000000006,2,1,40
2013-10-30 02:10:52,55.586000000000006,2,2,10
2013-10-30 02:41:06,55.586000000000006,2,2,41
2013-10-30 03:11:20,55.586000000000006,2,3,11
2013-10-30 03:41:35,55.586000000000006,2,3,41
2013-10-30 04:11:49,55.586000000000006,2,4,11
2013-10-30 04:42:03,55.586000000000006,2,4,42
2013-10-30 05:12:17,55.586000000000006,2,5,12
2013-10-30 05:42:31,55.586000000000006,2,5,42
2013-10-30 06:12:45,55.586000000000006,2,6,12
2013-10-30 06:43:00,55.586000000000006,2,6,43
2013-10-30 07:13:14,55.586000000000006,2,7,13
2013-10-30 07:43:28,55.586000000000006,2,7,43
2013-10-30 08:13:42,55.586000000000006,2,8,13
2013-10-30 08:43:56,55.586000000000006,2,8,43
2013-10-30 09:00:08,55.586000000000006,2,9,0
2013-10-30 09:30:22,55.586000000000006,2,9,30
2013-10-30 10:00:37,55.586000000000006,2,10,0
2013-10-30 10:31:28,55.586000000000006,2,10,31
2013-10-30 11:01:43,55.586000000000006,2,11,1
2013-10-30 11:31:57,55.586000000000006,2,11,31
2013-10-30 12:02:11,55.586000000000006,2,12,2
2013-10-30 12:32:26,55.586000000000006,2,12,32
2013-10-30 13:02:40,55.586000000000006,2,13,2
2013-10-30 13:32:54,55.586000000000006,2,13,32
2013-10-30 14:03:08,55.586000000000006,2,14,3
2013-10-30 14:33:22,55.586000000000006,2,14,33
2013-10-30 15:03:36,55.586000000000006,2,15,3
2013-10-30 15:33:50,55.586000000000006,2,15,33
2013-10-30 16:04:03,55.586000000000006,2,16,4
2013-10-30 16:34:18,55.586000000000006,2,16,34
2013-10-30 17:04:32,55.586000000000006,2,17,4
2013-10-30 17:34:47,55.586000000000006,2,17,34
2013-10-30 18:04:59,55.586000000000006,2,18,4
2013-10-30 18:35:12,55.586000000000006,2,18,35
2013-10-30 19:05:27,55.586000000000006,2,19,5
2013-10-30 19:35:40,55.586000000000006,2,19,35
2013-10-30 20:05:54,55.586000000000006,2,20,5
2013-10-30 20:36:07,55.586000000000006,2,20,36
2013-10-30 21:06:22,55.586000000000006,2,21,6
2013-10-30 21:36:36,55.586000000000006,2,21,36
2013-10-30 22:06:50,55.586000000000006,2,22,6
2013-10-30 22:37:05,55.586000000000006,2,22,37
2013-10-30 23:07:20,55.586000000000006,2,23,7
2013-10-30 23:37:35,55.586000000000006,2,23,37
2013-10-31 00:07:49,55.586000000000006,3,0,7
2013-10-31 00:38:04,55.586000000000006,3,0,38
2013-10-31 01:08:18,55.586000000000006,3,1,8
2013-10-31 01:38:33,55.586000000000006,3,1,38
2013-10-31 02:08:48,55.586000000000006,3,2,8
2013-10-31 02:38:58,55.586000000000006,3,2,38
2013-10-31 03:09:13,55.586000000000006,3,3,9
2013-10-31 03:39:27,55.586000000000006,3,3,39
2013-10-31 04:09:42,55.586000000000006,3,4,9
2013-10-31 04:39:55,55.586000000000006,3,4,39
2013-10-31 05:10:10,55.586000000000006,3,5,10
2013-10-31 05:40:24,55.586000000000006,3,5,40
2013-10-31 06:10:39,55.586000000000006,3,6,10
2013-10-31 06:40:56,55.586000000000006,3,6,40
2013-10-31 07:11:07,55.586000000000006,3,7,11
2013-10-31 07:41:21,55.586000000000006,3,7,41
2013-10-31 08:11:36,55.586000000000006,3,8,11
2013-10-31 08:41:50,55.586000000000006,3,8,41
2013-10-31 09:00:02,55.586000000000006,3,9,0
2013-10-31 09:30:14,55.586000000000006,3,9,30
2013-10-31 10:00:30,55.586000000000006,3,10,0
2013-10-31 10:31:29,55.586000000000006,3,10,31
2013-10-31 11:01:43,55.586000000000006,3,11,1
2013-10-31 12:02:12,55.586000000000006,3,12,2
2013-10-31 12:32:27,55.586000000000006,3,12,32
2013-10-31 13:02:42,55.586000000000006,3,13,2
2013-10-31 13:32:52,55.586000000000006,3,13,32
2013-10-31 14:03:06,55.586000000000006,3,14,3
2013-10-31 14:33:21,55.586000000000006,3,14,33
2013-10-31 15:03:35,55.586000000000006,3,15,3
2013-10-31 15:33:50,55.586000000000006,3,15,33
2013-10-31 16:04:03,55.586000000000006,3,16,4
2013-10-31 16:34:17,55.586000000000006,3,16,34
2013-10-31 17:34:53,55.586000000000006,3,17,34
2013-10-31 18:05:06,55.586000000000006,3,18,5
2013-10-31 19:05:39,55.586000000000006,3,19,5
2013-10-31 19:35:54,55.586000000000006,3,19,35
2013-10-31 20:06:09,55.586000000000006,3,20,6
2013-10-31 20:36:23,55.586000000000006,3,20,36
2013-10-31 21:06:38,55.586000000000006,3,21,6
2013-10-31 21:36:52,55.586000000000006,3,21,36
2013-10-31 22:07:06,55.586000000000006,3,22,7
2013-10-31 22:37:21,55.586000000000006,3,22,37
2013-10-31 23:07:35,55.586000000000006,3,23,7
2013-10-31 23:37:51,55.586000000000006,3,23,37
2013-11-01 00:00:03,55.586000000000006,4,0,0
2013-11-01 00:30:15,55.586000000000006,4,0,30
2013-11-01 01:30:48,55.586000000000006,4,1,30
2013-11-01 02:01:02,55.586000000000006,4,2,1
2013-11-01 02:31:27,55.586000000000006,4,2,31
2013-11-01 03:01:42,55.586000000000006,4,3,1
2013-11-01 03:31:56,55.586000000000006,4,3,31
2013-11-01 04:02:10,55.586000000000006,4,4,2
2013-11-01 04:32:25,55.586000000000006,4,4,32
2013-11-01 05:02:39,55.586000000000006,4,5,2
2013-11-01 05:32:49,55.586000000000006,4,5,32
2013-11-01 06:03:04,55.586000000000006,4,6,3
2013-11-01 06:34:07,55.586000000000006,4,6,34
2013-11-01 07:06:25,55.586000000000006,4,7,6
2013-11-01 07:36:39,55.586000000000006,4,7,36
2013-11-01 08:06:54,55.586000000000006,4,8,6
2013-11-01 08:37:08,55.586000000000006,4,8,37
2013-11-01 09:00:03,55.586000000000006,4,9,0
2013-11-01 09:30:15,55.586000000000006,4,9,30
2013-11-01 10:00:31,55.586000000000006,4,10,0
2013-11-01 10:31:29,55.586000000000006,4,10,31
2013-11-01 11:01:43,55.586000000000006,4,11,1
2013-11-01 11:31:57,55.586000000000006,4,11,31
2013-11-01 12:02:11,55.586000000000006,4,12,2
2013-11-01 12:32:26,55.586000000000006,4,12,32
2013-11-01 13:02:40,55.586000000000006,4,13,2
2013-11-01 14:03:14,55.586000000000006,4,14,3
2013-11-01 14:33:28,55.586000000000006,4,14,33
2013-11-01 15:03:43,55.586000000000006,4,15,3
2013-11-01 16:04:12,55.586000000000006,4,16,4
2013-11-01 16:34:26,55.586000000000006,4,16,34
2013-11-01 17:04:40,55.586000000000006,4,17,4
2013-11-01 17:34:54,55.586000000000006,4,17,34
2013-11-01 18:05:09,55.586000000000006,4,18,5
2013-11-01 18:35:24,55.586000000000006,4,18,35
2013-11-01 19:05:38,55.586000000000006,4,19,5
2013-11-01 19:35:53,55.586000000000006,4,19,35
2013-11-01 20:06:08,55.586000000000006,4,20,6
2013-11-01 20:36:22,55.586000000000006,4,20,36
2013-11-01 21:06:37,55.586000000000006,4,21,6
2013-11-01 21:36:51,55.586000000000006,4,21,36
2013-11-01 22:07:06,55.586000000000006,4,22,7
2013-11-01 22:37:20,55.586000000000006,4,22,37
2013-11-01 23:07:35,55.586000000000006,4,23,7
2013-11-01 23:37:51,55.586000000000006,4,23,37
2013-11-02 00:08:06,55.586000000000006,5,0,8
2013-11-02 00:38:21,55.586000000000006,5,0,38
2013-11-02 01:08:36,55.586000000000006,5,1,8
2013-11-02 01:38:50,55.586000000000006,5,1,38
2013-11-02 02:09:04,55.586000000000006,5,2,9
2013-11-02 02:39:16,55.586000000000006,5,2,39
2013-11-02 03:09:30,55.586000000000006,5,3,9
2013-11-02 03:39:45,55.586000000000006,5,3,39
2013-11-02 04:10:01,55.586000000000006,5,4,10
2013-11-02 04:40:15,55.586000000000006,5,4,40
2013-11-02 05:10:30,55.586000000000006,5,5,10
2013-11-02 05:40:45,55.586000000000006,5,5,40
2013-11-02 06:10:59,55.586000000000006,5,6,10
2013-11-02 06:41:14,55.586000000000006,5,6,41
2013-11-02 07:11:28,55.586000000000006,5,7,11
2013-11-02 07:41:42,55.586000000000006,5,7,41
2013-11-02 08:11:57,55.586000000000006,5,8,11
2013-11-02 08:42:11,55.586000000000006,5,8,42
2013-11-02 09:00:04,55.586000000000006,5,9,0
2013-11-02 09:30:15,55.586000000000006,5,9,30
2013-11-02 10:00:31,55.586000000000006,5,10,0
2013-11-02 10:31:29,55.586000000000006,5,10,31
2013-11-02 11:01:43,55.586000000000006,5,11,1
2013-11-02 11:31:57,55.586000000000006,5,11,31
2013-11-02 12:02:12,55.586000000000006,5,12,2
2013-11-02 12:32:26,55.586000000000006,5,12,32
2013-11-02 13:02:43,55.586000000000006,5,13,2
2013-11-02 13:32:57,55.586000000000006,5,13,32
2013-11-02 14:03:11,55.586000000000006,5,14,3
2013-11-02 14:33:25,55.586000000000006,5,14,33
2013-11-02 15:03:40,55.586000000000006,5,15,3
2013-11-02 15:33:55,55.586000000000006,5,15,33
2013-11-02 16:04:09,55.586000000000006,5,16,4
2013-11-02 16:34:24,55.586000000000006,5,16,34
2013-11-02 17:04:38,55.586000000000006,5,17,4
2013-11-02 17:34:53,55.586000000000006,5,17,34
2013-11-02 18:05:07,55.586000000000006,5,18,5
2013-11-02 18:35:21,55.586000000000006,5,18,35
2013-11-02 19:05:35,55.586000000000006,5,19,5
2013-11-02 19:35:50,55.586000000000006,5,19,35
2013-11-02 20:06:04,55.586000000000006,5,20,6
2013-11-02 20:36:19,55.586000000000006,5,20,36
2013-11-02 21:06:33,55.586000000000006,5,21,6
2013-11-02 21:36:47,55.586000000000006,5,21,36
2013-11-02 22:07:02,55.586000000000006,5,22,7
2013-11-02 22:37:16,55.586000000000006,5,22,37
2013-11-02 23:07:31,55.586000000000006,5,23,7
2013-11-02 23:37:49,55.586000000000006,5,23,37
2013-11-03 00:08:08,55.586000000000006,6,0,8
2013-11-03 00:38:23,55.586000000000006,6,0,38
2013-11-03 01:08:38,55.586000000000006,6,1,8
2013-11-03 01:38:51,55.586000000000006,6,1,38
2013-11-03 02:09:05,55.586000000000006,6,2,9
2013-11-03 02:39:19,55.586000000000006,6,2,39
2013-11-03 03:39:55,55.586000000000006,6,3,39
2013-11-03 04:10:12,55.586000000000006,6,4,10
2013-11-03 04:40:29,55.586000000000006,6,4,40
2013-11-03 05:10:46,55.586000000000006,6,5,10
2013-11-03 05:41:03,55.586000000000006,6,5,41
2013-11-03 06:12:11,55.586000000000006,6,6,12
2013-11-03 06:44:15,55.586000000000006,6,6,44
